TF,TF,lp_label,confidence,mor
858,1410,1,Medium,Activation
858,1450,1,Medium,Activation
858,1512,1,Medium,Activation
858,1531,1,Medium,Activation
858,1598,1,Medium,Activation
858,1637,1,Medium,Activation
858,1646,1,Medium,Activation
1139,407,1,Medium,Activation
1139,917,1,Medium,Activation
1139,918,1,Medium,Activation
1139,29,1,Medium,Activation
1139,37,1,Medium,Activation
1139,944,1,Medium,Activation
1139,948,1,Medium,Activation
1139,949,1,Medium,Activation
1139,76,1,Medium,Activation
1139,953,1,Medium,Activation
1139,959,1,Medium,Activation
1139,101,1,Medium,Activation
1139,507,1,Medium,Activation
1139,981,1,Medium,Activation
1139,993,1,Medium,Activation
1139,571,1,Medium,Activation
1139,575,1,Medium,Activation
1139,1005,1,Medium,Activation
1139,1006,1,Medium,Activation
1139,1012,1,Medium,Activation
1139,1017,1,Medium,Activation
1139,624,1,Medium,Activation
1139,203,1,Medium,Activation
1139,207,1,Medium,Activation
1139,1036,1,Medium,Activation
1139,692,1,Medium,Activation
1139,227,1,Medium,Activation
1139,694,1,Medium,Activation
1139,698,1,Medium,Activation
1139,235,1,Medium,Activation
1139,238,1,Medium,Activation
1139,717,1,Medium,Activation
1139,720,1,Medium,Activation
1139,1052,1,Medium,Activation
1139,244,1,Medium,Activation
1139,245,1,Medium,Activation
1139,745,1,Medium,Activation
1139,765,1,Medium,Activation
1139,1084,1,Medium,Activation
1139,1089,1,Medium,Activation
1139,1092,1,Medium,Activation
1139,819,1,Medium,Activation
1139,356,1,Medium,Activation
1139,365,1,Medium,Activation
1139,884,1,Medium,Activation
1139,1211,1,Medium,Activation
1139,1212,1,Medium,Activation
865,480,1,High,Activation
1140,401,1,Medium,Activation
1140,31,1,Medium,Activation
1140,44,1,Medium,Activation
1140,61,1,Medium,Activation
1140,116,1,Medium,Activation
1140,544,1,Medium,Activation
1140,586,1,Medium,Activation
1140,158,1,Medium,Activation
1140,594,1,Medium,Activation
1140,634,1,Medium,Activation
1140,636,1,Medium,Activation
1140,266,1,Medium,Activation
1140,1090,1,Medium,Activation
1140,333,1,Medium,Activation
1140,1106,1,Medium,Activation
1140,342,1,Medium,Activation
1140,833,1,Medium,Activation
1140,1123,1,Medium,Activation
1140,361,1,Medium,Activation
1140,363,1,Medium,Activation
1140,364,1,Medium,Activation
1140,1176,1,Medium,Activation
1140,1393,1,Medium,Activation
866,906,1,Medium,Activation
866,3,1,Medium,Activation
866,4,1,Medium,Activation
866,5,1,Medium,Activation
866,7,1,Medium,Activation
866,399,1,Medium,Activation
866,11,1,Medium,Activation
866,408,1,Medium,Activation
866,922,1,Medium,Activation
866,418,1,Medium,Activation
866,27,1,Medium,Activation
866,420,1,Medium,Activation
866,430,1,Medium,Activation
866,433,1,Medium,Activation
866,434,1,Medium,Activation
866,45,1,Medium,Activation
866,437,1,Medium,Activation
866,46,1,Medium,Activation
866,53,1,Medium,Activation
866,937,1,Medium,Activation
866,58,1,Medium,Activation
866,59,1,Medium,Activation
866,452,1,Medium,Activation
866,72,1,Medium,Activation
866,476,1,Medium,Activation
866,81,1,Medium,Activation
866,963,1,Medium,Activation
866,967,1,Medium,Activation
866,517,1,Medium,Activation
866,119,1,Medium,Activation
866,578,1,Medium,Activation
866,599,1,Medium,Activation
866,1013,1,Medium,Activation
866,617,1,Medium,Activation
866,1015,1,Medium,Activation
866,633,1,Medium,Activation
866,174,1,Medium,Activation
866,192,1,Medium,Activation
866,645,1,Medium,Activation
866,194,1,Medium,Activation
866,678,1,Medium,Activation
866,686,1,Medium,Activation
866,212,1,Medium,Activation
866,688,1,Medium,Activation
866,217,1,Medium,Activation
866,224,1,Medium,Activation
866,231,1,Medium,Activation
866,713,1,Medium,Activation
866,724,1,Medium,Activation
866,1056,1,Medium,Activation
866,260,1,Medium,Activation
866,276,1,Medium,Activation
866,754,1,Medium,Activation
866,1072,1,Medium,Activation
866,755,1,Medium,Activation
866,762,1,Medium,Activation
866,1080,1,Medium,Activation
866,780,1,Medium,Activation
866,781,1,Medium,Activation
866,311,1,Medium,Activation
866,313,1,Medium,Activation
866,788,1,Medium,Activation
866,322,1,Medium,Activation
866,324,1,Medium,Activation
866,329,1,Medium,Activation
866,332,1,Medium,Activation
866,343,1,Medium,Activation
866,825,1,Medium,Activation
866,828,1,Medium,Activation
866,359,1,Medium,Activation
866,839,1,Medium,Activation
866,843,1,Medium,Activation
866,380,1,Medium,Activation
866,869,1,Medium,Activation
866,384,1,Medium,Activation
866,1166,1,Medium,Activation
866,1168,1,Medium,Activation
866,1179,1,Medium,Activation
866,1184,1,Medium,Activation
866,879,1,Medium,Activation
866,1187,1,Medium,Activation
866,1201,1,Medium,Activation
866,1205,1,Medium,Activation
866,1210,1,Medium,Activation
866,885,1,Medium,Activation
866,1232,1,Medium,Activation
866,1240,1,Medium,Activation
866,887,1,Medium,Activation
866,1250,1,Medium,Activation
866,894,1,Medium,Activation
866,1305,1,Medium,Activation
866,1344,1,Medium,Activation
866,1356,1,Medium,Activation
866,1420,1,Medium,Activation
866,1482,1,Medium,Activation
866,1491,1,Medium,Activation
866,1504,1,Medium,Activation
866,1506,1,Medium,Activation
866,1508,1,Medium,Activation
866,1516,1,Medium,Activation
866,1644,1,Medium,Activation
1141,1089,1,Medium,Activation
1142,1,1,Medium,Activation
1142,7,1,Medium,Activation
1142,23,1,Medium,Activation
1142,422,1,Medium,Activation
1142,933,1,Medium,Activation
1142,47,1,Medium,Activation
1142,937,1,Medium,Activation
1142,57,1,Medium,Activation
1142,62,1,Medium,Activation
1142,450,1,Medium,Activation
1142,451,1,Medium,Activation
1142,458,1,Medium,Activation
1142,462,1,Medium,Activation
1142,69,1,Medium,Activation
1142,71,1,Medium,Activation
1142,466,1,Medium,Activation
1142,78,1,Medium,Activation
1142,486,1,Medium,Activation
1142,960,1,Medium,Activation
1142,505,1,Medium,Activation
1142,969,1,Medium,Activation
1142,971,1,Medium,Activation
1142,976,1,Medium,Activation
1142,978,1,Medium,Activation
1142,532,1,Medium,Activation
1142,534,1,Medium,Activation
1142,539,1,Medium,Activation
1142,119,1,Medium,Activation
1142,547,1,Medium,Activation
1142,556,1,Medium,Activation
1142,560,1,Medium,Activation
1142,151,1,Medium,Activation
1142,588,1,Medium,Activation
1142,604,1,Medium,Activation
1142,612,1,Medium,Activation
1142,1016,1,Medium,Activation
1142,641,1,Medium,Activation
1142,642,1,Medium,Activation
1142,1019,1,Medium,Activation
1142,646,1,Medium,Activation
1142,1027,1,Medium,Activation
1142,665,1,Medium,Activation
1142,673,1,Medium,Activation
1142,206,1,Medium,Activation
1142,684,1,Medium,Activation
1142,217,1,Medium,Activation
1142,222,1,Medium,Activation
1142,1042,1,Medium,Activation
1142,699,1,Medium,Activation
1142,728,1,Medium,Activation
1142,263,1,Medium,Activation
1142,1057,1,Medium,Activation
1142,742,1,Medium,Activation
1142,277,1,Medium,Activation
1142,279,1,Medium,Activation
1142,770,1,Medium,Activation
1142,789,1,Medium,Activation
1142,790,1,Medium,Activation
1142,804,1,Medium,Activation
1142,350,1,Medium,Activation
1142,1116,1,Medium,Activation
1142,1122,1,Medium,Activation
1142,836,1,Medium,Activation
1142,1130,1,Medium,Activation
1142,851,1,Medium,Activation
1142,861,1,Medium,Activation
1142,867,1,Medium,Activation
1142,1149,1,Medium,Activation
1142,386,1,Medium,Activation
1142,1171,1,Medium,Activation
1142,1174,1,Medium,Activation
1142,1176,1,Medium,Activation
1142,878,1,Medium,Activation
1142,1184,1,Medium,Activation
1142,1194,1,Medium,Activation
1142,1208,1,Medium,Activation
1142,1239,1,Medium,Activation
1142,1267,1,Medium,Activation
1142,1300,1,Medium,Activation
1142,1323,1,Medium,Activation
1142,1341,1,Medium,Activation
1142,1396,1,Medium,Activation
1142,1415,1,Medium,Activation
1142,1462,1,Medium,Activation
1142,1464,1,Medium,Activation
1142,1467,1,Medium,Activation
1142,1468,1,Medium,Activation
1142,1478,1,Medium,Activation
1142,1502,1,Medium,Activation
1142,1503,1,Medium,Activation
1142,1510,1,Medium,Activation
1142,1519,1,Medium,Activation
1142,1523,1,Medium,Activation
1142,1539,1,Medium,Activation
1142,1548,1,Medium,Activation
1142,1561,1,Medium,Activation
1142,1568,1,Medium,Activation
1142,1571,1,Medium,Activation
1142,1580,1,Medium,Activation
1142,1589,1,Medium,Activation
383,1034,1,High,Activation
383,302,1,High,Activation
383,792,1,High,Activation
1143,432,1,Medium,Activation
1143,527,1,Medium,Activation
1143,991,1,Medium,Activation
1143,1011,1,Medium,Activation
1143,1024,1,Medium,Activation
1143,661,1,Medium,Activation
1143,1052,1,Medium,Activation
1143,301,1,Medium,Activation
1143,335,1,Medium,Activation
1143,1433,1,Medium,Activation
1144,392,1,Medium,Repression
1144,913,1,Medium,Repression
1144,914,1,Medium,Repression
1144,17,1,Medium,Repression
1144,921,1,Medium,Repression
1144,21,1,Medium,Repression
1144,22,1,Medium,Repression
1144,424,1,Medium,Repression
1144,35,1,Medium,Repression
1144,39,1,Medium,Repression
1144,40,1,Medium,Repression
1144,436,1,Medium,Repression
1144,54,1,Medium,Repression
1144,55,1,Medium,Repression
1144,936,1,Medium,Repression
1144,451,1,Medium,Repression
1144,453,1,Medium,Repression
1144,480,1,Medium,Repression
1144,89,1,Medium,Repression
1144,99,1,Medium,Repression
1144,494,1,Medium,Repression
1144,505,1,Medium,Repression
1144,112,1,Medium,Repression
1144,527,1,Medium,Repression
1144,531,1,Medium,Repression
1144,122,1,Medium,Repression
1144,557,1,Medium,Repression
1144,585,1,Medium,Repression
1144,155,1,Medium,Repression
1144,599,1,Medium,Repression
1144,637,1,Medium,Repression
1144,639,1,Medium,Repression
1144,643,1,Medium,Repression
1144,669,1,Medium,Repression
1144,199,1,Medium,Repression
1144,214,1,Medium,Repression
1144,689,1,Medium,Repression
1144,219,1,Medium,Repression
1144,221,1,Medium,Repression
1144,222,1,Medium,Repression
1144,690,1,Medium,Repression
1144,225,1,Medium,Repression
1144,229,1,Medium,Repression
1144,697,1,Medium,Repression
1144,699,1,Medium,Repression
1144,721,1,Medium,Repression
1144,753,1,Medium,Repression
1144,293,1,Medium,Repression
1144,783,1,Medium,Repression
1144,320,1,Medium,Repression
1144,1099,1,Medium,Repression
1144,340,1,Medium,Repression
1144,343,1,Medium,Repression
1144,1116,1,Medium,Repression
1144,1117,1,Medium,Repression
1144,829,1,Medium,Repression
1144,837,1,Medium,Repression
1144,847,1,Medium,Repression
1144,869,1,Medium,Repression
1144,873,1,Medium,Repression
1144,875,1,Medium,Repression
1144,1157,1,Medium,Repression
1144,881,1,Medium,Repression
1144,1346,1,Medium,Repression
1144,1463,1,Medium,Repression
1144,1536,1,Medium,Repression
384,81,1,High,Activation
384,577,1,High,Activation
384,599,1,High,Repression
384,1492,1,High,Activation
1145,148,1,High,Activation
1145,530,1,Medium,Activation
1145,567,1,Medium,Activation
1145,337,1,Medium,Activation
1145,1260,1,Medium,Activation
1145,1583,1,Medium,Activation
1146,92,1,High,Activation
1146,972,1,High,Activation
1146,753,1,High,Activation
1146,350,1,High,Activation
1146,837,1,High,Activation
1146,1299,1,High,Activation
1147,412,1,Medium,Activation
1147,923,1,Medium,Activation
1147,499,1,Medium,Activation
1147,508,1,Medium,Activation
1147,528,1,Medium,Activation
1147,980,1,Medium,Activation
1147,568,1,Medium,Activation
1147,586,1,Medium,Activation
1147,166,1,Medium,Activation
1147,640,1,Medium,Activation
1147,1030,1,Medium,Activation
1147,1051,1,Medium,Activation
1147,1563,1,Medium,Activation
1148,5,1,Medium,Activation
1148,6,1,Medium,Activation
1148,7,1,Medium,Activation
1148,913,1,Medium,Activation
1148,934,1,Medium,Activation
1148,60,1,Medium,Activation
1148,947,1,Medium,Activation
1148,81,1,Medium,Activation
1148,123,1,Medium,Activation
1148,160,1,Medium,Activation
1148,611,1,Medium,Activation
1148,681,1,Medium,Activation
1148,211,1,Medium,Activation
1148,218,1,Medium,Activation
1148,248,1,Medium,Activation
1148,724,1,Medium,Activation
1148,293,1,Medium,Activation
1148,1080,1,Medium,Activation
1148,771,1,Medium,Activation
1148,324,1,Medium,Activation
1148,330,1,Medium,Activation
1148,359,1,Medium,Activation
1148,1126,1,Medium,Activation
1148,838,1,Medium,Activation
1148,1146,1,Medium,Activation
1148,875,1,Medium,Activation
1148,1158,1,Medium,Activation
1148,1166,1,Medium,Activation
1148,879,1,Medium,Activation
1148,1210,1,Medium,Activation
1148,1215,1,Medium,Activation
1148,1298,1,Medium,Activation
1148,1302,1,Medium,Activation
1148,1312,1,Medium,Activation
1148,1334,1,Medium,Activation
1148,1385,1,Medium,Activation
1148,1503,1,Medium,Activation
1148,1516,1,Medium,Activation
1148,1535,1,Medium,Activation
1148,1631,1,Medium,Activation
1148,1644,1,Medium,Activation
1149,422,1,Medium,Activation
1149,42,1,Medium,Activation
1149,69,1,Medium,Activation
1149,71,1,Medium,Activation
1149,78,1,Medium,Activation
1149,486,1,Medium,Activation
1149,94,1,Medium,Activation
1149,960,1,Medium,Activation
1149,505,1,Medium,Activation
1149,971,1,Medium,Activation
1149,976,1,Medium,Activation
1149,977,1,Medium,Activation
1149,539,1,Medium,Activation
1149,117,1,Medium,Activation
1149,986,1,Medium,Activation
1149,988,1,Medium,Activation
1149,586,1,Medium,Activation
1149,588,1,Medium,Activation
1149,168,1,Medium,Activation
1149,612,1,Medium,Activation
1149,638,1,Medium,Activation
1149,1025,1,Medium,Activation
1149,660,1,Medium,Activation
1149,1027,1,Medium,Activation
1149,666,1,Medium,Activation
1149,668,1,Medium,Activation
1149,223,1,Medium,Activation
1149,234,1,Medium,Activation
1149,728,1,Medium,Activation
1149,741,1,Medium,Activation
1149,742,1,Medium,Activation
1149,789,1,Medium,Activation
1149,804,1,Medium,Activation
1149,350,1,Medium,Activation
1149,358,1,Medium,Activation
1149,373,1,Medium,Activation
1149,856,1,Medium,Activation
1149,380,1,Medium,Activation
1149,867,1,Medium,Activation
1149,1142,1,Medium,Activation
1149,1163,1,Medium,Activation
1149,1171,1,Medium,Activation
1149,1198,1,Medium,Activation
1149,1208,1,Medium,Activation
1149,1227,1,Medium,Activation
1149,1255,1,Medium,Activation
1149,890,1,Medium,Activation
1149,1266,1,Medium,Activation
1149,1294,1,Medium,Activation
1149,1305,1,Medium,Activation
1149,1341,1,Medium,Activation
1149,1354,1,Medium,Activation
1149,1392,1,Medium,Activation
1149,1441,1,Medium,Activation
1149,1450,1,Medium,Activation
1149,1549,1,Medium,Activation
1149,1561,1,Medium,Activation
1149,1562,1,Medium,Activation
1149,1581,1,Medium,Activation
1149,1597,1,Medium,Activation
1149,1601,1,Medium,Activation
1149,1634,1,Medium,Activation
1150,906,1,Medium,Activation
1150,935,1,Medium,Activation
1150,950,1,Medium,Activation
1150,514,1,Medium,Activation
1150,516,1,Medium,Activation
1150,111,1,Medium,Activation
1150,115,1,Medium,Activation
1150,578,1,Medium,Activation
1150,1020,1,Medium,Activation
1150,190,1,Medium,Activation
1150,647,1,Medium,Activation
1150,1046,1,Medium,Activation
1150,703,1,Medium,Activation
1150,242,1,Medium,Activation
1150,261,1,Medium,Activation
1150,262,1,Medium,Activation
1150,750,1,Medium,Activation
1150,1074,1,Medium,Activation
1150,298,1,Medium,Activation
1150,307,1,Medium,Activation
1150,1083,1,Medium,Activation
1150,776,1,Medium,Activation
1150,337,1,Medium,Activation
1150,817,1,Medium,Activation
1150,1132,1,Medium,Activation
1150,1160,1,Medium,Activation
1150,1161,1,Medium,Activation
1150,1195,1,Medium,Activation
1150,1205,1,Medium,Activation
1150,1221,1,Medium,Activation
1150,1231,1,Medium,Activation
1150,1234,1,Medium,Activation
1150,1237,1,Medium,Activation
1150,1245,1,Medium,Activation
1150,1248,1,Medium,Activation
1150,1251,1,Medium,Activation
1150,1255,1,Medium,Activation
1150,890,1,Medium,Activation
1150,1260,1,Medium,Activation
1150,892,1,Medium,Activation
1150,1273,1,Medium,Activation
1150,1291,1,Medium,Activation
1150,1303,1,Medium,Activation
1150,1313,1,Medium,Activation
1150,896,1,Medium,Activation
1150,1317,1,Medium,Activation
1150,1343,1,Medium,Activation
1150,1353,1,Medium,Activation
1150,1364,1,Medium,Activation
1150,1371,1,Medium,Activation
1150,1376,1,Medium,Activation
1150,1377,1,Medium,Activation
1150,1378,1,Medium,Activation
1150,1389,1,Medium,Activation
1150,1408,1,Medium,Activation
1150,1413,1,Medium,Activation
1150,1419,1,Medium,Activation
1150,1426,1,Medium,Activation
1150,1428,1,Medium,Activation
1150,1439,1,Medium,Activation
1150,1448,1,Medium,Activation
1150,1481,1,Medium,Activation
1150,1486,1,Medium,Activation
1150,1512,1,Medium,Activation
1150,1515,1,Medium,Activation
1150,1542,1,Medium,Activation
1150,1544,1,Medium,Activation
1150,1555,1,Medium,Activation
1150,1557,1,Medium,Activation
1150,1564,1,Medium,Activation
1150,1585,1,Medium,Activation
1150,1587,1,Medium,Activation
1150,1590,1,Medium,Activation
1150,1596,1,Medium,Activation
1150,1612,1,Medium,Activation
1150,1636,1,Medium,Activation
1150,1638,1,Medium,Activation
1151,11,1,Medium,Repression
1151,408,1,Medium,Repression
1151,419,1,Medium,Repression
1151,423,1,Medium,Repression
1151,43,1,Medium,Repression
1151,80,1,Medium,Repression
1151,81,1,Medium,Repression
1151,533,1,Medium,Repression
1151,147,1,Medium,Repression
1151,599,1,Medium,Repression
1151,1015,1,Medium,Repression
1151,645,1,Medium,Repression
1151,680,1,Medium,Repression
1151,682,1,Medium,Repression
1151,686,1,Medium,Repression
1151,209,1,Medium,Repression
1151,212,1,Medium,Repression
1151,691,1,Medium,Repression
1151,231,1,Medium,Repression
1151,703,1,Medium,Repression
1151,260,1,Medium,Repression
1151,1062,1,Medium,Repression
1151,750,1,Medium,Repression
1151,754,1,Medium,Repression
1151,292,1,Medium,Repression
1151,310,1,Medium,Repression
1151,318,1,Medium,Repression
1151,791,1,Medium,Repression
1151,801,1,Medium,Repression
1151,804,1,Medium,Repression
1151,844,1,Medium,Repression
1151,846,1,Medium,Repression
1151,853,1,Medium,Repression
1151,380,1,Medium,Repression
1151,1153,1,Medium,Repression
1151,1173,1,Medium,Repression
1151,1269,1,Medium,Repression
1151,894,1,Medium,Repression
1151,1322,1,Medium,Repression
1151,1349,1,Medium,Repression
1151,1362,1,Medium,Repression
1151,1388,1,Medium,Repression
1151,1461,1,Medium,Repression
1151,1541,1,Medium,Repression
1151,1562,1,Medium,Repression
1151,1573,1,Medium,Repression
1151,1599,1,Medium,Repression
1151,1601,1,Medium,Repression
1151,1632,1,Medium,Repression
1152,906,1,Medium,Repression
1152,400,1,Medium,Repression
1152,19,1,Medium,Repression
1152,408,1,Medium,Repression
1152,418,1,Medium,Repression
