miRna,TF,lp_label,confidence,mor
20152,1317,1,Medium,
20152,884,1,Medium,
20152,1313,1,Medium,
20152,885,1,Medium,
20152,1646,1,Medium,
20153,449,1,Medium,
20153,486,1,Medium,
20153,516,1,Medium,
20153,572,1,Medium,
20153,998,1,Medium,
20153,557,1,Medium,
20153,625,1,Medium,
20153,206,1,Medium,
20153,655,1,Medium,
20153,707,1,Medium,
20153,714,1,Medium,
20153,720,1,Medium,
20153,719,1,Medium,
20153,718,1,Medium,
20153,724,1,Medium,
20153,731,1,Medium,
20153,280,1,Medium,
20153,297,1,Medium,
20153,1072,1,Medium,
20153,344,1,Medium,
20153,832,1,Medium,
20153,353,1,Medium,
20153,1136,1,Medium,
20153,1321,1,Medium,
20153,1305,1,Medium,
20153,1245,1,Medium,
20153,1168,1,Medium,
20153,1210,1,Medium,
20153,1346,1,Medium,
20153,906,1,Medium,
20153,919,1,Medium,
20153,928,1,Medium,
20153,33,1,Medium,
20153,434,1,Medium,
20153,44,1,Medium,
20155,908,1,Medium,
20155,10,1,Medium,
20155,435,1,Medium,
20155,456,1,Medium,
20155,459,1,Medium,
20155,470,1,Medium,
20155,97,1,Medium,
20155,514,1,Medium,
20155,513,1,Medium,
20155,538,1,Medium,
20155,531,1,Medium,
20155,564,1,Medium,
20155,1003,1,Medium,
20155,635,1,Medium,
20155,723,1,Medium,
20155,642,1,Medium,
20155,191,1,Medium,
20155,192,1,Medium,
20155,652,1,Medium,
20155,668,1,Medium,
20155,689,1,Medium,
20155,714,1,Medium,
20155,710,1,Medium,
20155,1053,1,Medium,
20155,719,1,Medium,
20155,739,1,Medium,
20155,284,1,Medium,
20155,302,1,Medium,
20155,785,1,Medium,
20155,808,1,Medium,
20155,828,1,Medium,
20155,1124,1,Medium,
20155,1422,1,Medium,
20155,866,1,Medium,
20155,1209,1,Medium,
20156,1406,1,Medium,
20156,1392,1,Medium,
20156,1567,1,Medium,
20156,1376,1,Medium,
20156,1189,1,Medium,
20156,381,1,Medium,
20156,1475,1,Medium,
20156,1467,1,Medium,
20156,1460,1,Medium,
20156,556,1,Medium,
20156,122,1,Medium,
20156,913,1,Medium,
20156,4,1,Medium,
20156,20,1,Medium,
20156,948,1,Medium,
20156,443,1,Medium,
20156,82,1,Medium,
20156,960,1,Medium,
20156,150,1,Medium,
20156,164,1,Medium,
20156,603,1,Medium,
20156,625,1,Medium,
20156,630,1,Medium,
20156,665,1,Medium,
20156,688,1,Medium,
20156,192,1,Medium,
20156,676,1,Medium,
20156,225,1,Medium,
20156,719,1,Medium,
20156,277,1,Medium,
20156,1085,1,Medium,
20156,817,1,Medium,
20157,908,1,Medium,
20157,513,1,Medium,
20157,97,1,Medium,
20157,459,1,Medium,
20157,435,1,Medium,
20157,470,1,Medium,
20157,564,1,Medium,
20157,1209,1,Medium,
20157,1003,1,Medium,
20157,192,1,Medium,
20157,723,1,Medium,
20157,652,1,Medium,
20157,739,1,Medium,
20157,302,1,Medium,
20157,1124,1,Medium,
20157,828,1,Medium,
20157,866,1,Medium,
20158,625,1,Medium,
20158,960,1,Medium,
20158,4,1,Medium,
20158,54,1,Medium,
20158,91,1,Medium,
20158,519,1,Medium,
20158,514,1,Medium,
20158,183,1,Medium,
20158,545,1,Medium,
20158,120,1,Medium,
20158,561,1,Medium,
20158,225,1,Medium,
20158,665,1,Medium,
20158,676,1,Medium,
20158,719,1,Medium,
20158,277,1,Medium,
20158,781,1,Medium,
20158,1085,1,Medium,
20158,322,1,Medium,
20158,817,1,Medium,
20158,1511,1,Medium,
20158,1494,1,Medium,
20158,1467,1,Medium,
20158,1189,1,Medium,
20158,1460,1,Medium,
20158,897,1,Medium,
20158,1390,1,Medium,
20159,1075,1,Medium,
20159,759,1,Medium,
20159,304,1,Medium,
20159,764,1,Medium,
20159,1087,1,Medium,
20159,781,1,Medium,
20159,313,1,Medium,
20159,314,1,Medium,
20159,795,1,Medium,
20159,797,1,Medium,
20159,1097,1,Medium,
20159,1093,1,Medium,
20159,793,1,Medium,
20159,318,1,Medium,
20159,796,1,Medium,
20159,837,1,Medium,
20159,1598,1,Medium,
20159,801,1,Medium,
20159,335,1,Medium,
20159,812,1,Medium,
20159,814,1,Medium,
20159,819,1,Medium,
20159,359,1,Medium,
20159,1550,1,Medium,
20159,371,1,Medium,
20159,368,1,Medium,
20159,367,1,Medium,
20159,853,1,Medium,
20159,852,1,Medium,
20159,1138,1,Medium,
20159,382,1,Medium,
20159,1201,1,Medium,
20159,1511,1,Medium,
20159,1168,1,Medium,
20159,1153,1,Medium,
20159,388,1,Medium,
20159,1204,1,Medium,
20159,1506,1,Medium,
20159,1221,1,Medium,
20159,1212,1,Medium,
20159,1210,1,Medium,
20159,891,1,Medium,
20159,1302,1,Medium,
20159,1422,1,Medium,
20159,1315,1,Medium,
20159,1617,1,Medium,
20159,768,1,Medium,
20159,738,1,Medium,
20159,99,1,Medium,
20159,942,1,Medium,
20159,614,1,Medium,
20159,748,1,Medium,
20159,200,1,Medium,
20159,408,1,Medium,
20159,906,1,Medium,
20159,908,1,Medium,
20159,399,1,Medium,
20159,914,1,Medium,
20159,411,1,Medium,
20159,21,1,Medium,
20159,419,1,Medium,
20159,929,1,Medium,
20159,423,1,Medium,
20159,427,1,Medium,
20159,428,1,Medium,
20159,34,1,Medium,
20159,45,1,Medium,
20159,437,1,Medium,
20159,49,1,Medium,
20159,935,1,Medium,
20159,934,1,Medium,
20159,55,1,Medium,
20159,60,1,Medium,
20159,454,1,Medium,
20159,465,1,Medium,
20159,75,1,Medium,
20159,79,1,Medium,
20159,955,1,Medium,
20159,85,1,Medium,
20159,91,1,Medium,
20159,529,1,Medium,
20159,511,1,Medium,
20159,501,1,Medium,
20159,512,1,Medium,
20159,538,1,Medium,
20159,544,1,Medium,
20159,119,1,Medium,
20159,545,1,Medium,
20159,122,1,Medium,
20159,549,1,Medium,
20159,566,1,Medium,
20159,123,1,Medium,
20159,557,1,Medium,
20159,574,1,Medium,
20159,132,1,Medium,
20159,130,1,Medium,
20159,584,1,Medium,
20159,588,1,Medium,
20159,596,1,Medium,
20159,167,1,Medium,
20159,168,1,Medium,
20159,609,1,Medium,
20159,606,1,Medium,
20159,635,1,Medium,
20159,179,1,Medium,
20159,192,1,Medium,
20159,193,1,Medium,
20159,648,1,Medium,
20159,709,1,Medium,
20159,676,1,Medium,
20159,669,1,Medium,
20159,1034,1,Medium,
20159,221,1,Medium,
20159,239,1,Medium,
20159,681,1,Medium,
20159,216,1,Medium,
20159,212,1,Medium,
20159,686,1,Medium,
20159,207,1,Medium,
20159,696,1,Medium,
20159,234,1,Medium,
20159,280,1,Medium,
20159,725,1,Medium,
20159,735,1,Medium,
20159,739,1,Medium,
20159,271,1,Medium,
20159,746,1,Medium,
20159,269,1,Medium,
20159,885,1,Medium,
20159,1382,1,Medium,
20160,511,1,Medium,
20160,501,1,Medium,
20160,99,1,Medium,
20160,512,1,Medium,
20160,521,1,Medium,
20160,764,1,Medium,
20160,304,1,Medium,
20160,768,1,Medium,
20160,1087,1,Medium,
20160,596,1,Medium,
20160,781,1,Medium,
20160,314,1,Medium,
20160,318,1,Medium,
20160,793,1,Medium,
20160,1093,1,Medium,
20160,797,1,Medium,
20160,795,1,Medium,
20160,1097,1,Medium,
20160,796,1,Medium,
20160,801,1,Medium,
20160,812,1,Medium,
20160,359,1,Medium,
20160,814,1,Medium,
20160,819,1,Medium,
20160,837,1,Medium,
20160,49,1,Medium,
20160,368,1,Medium,
20160,852,1,Medium,
20160,908,1,Medium,
20160,906,1,Medium,
20160,371,1,Medium,
20160,399,1,Medium,
20160,914,1,Medium,
20160,437,1,Medium,
20160,1138,1,Medium,
20160,935,1,Medium,
20160,934,1,Medium,
20160,60,1,Medium,
20160,454,1,Medium,
20160,942,1,Medium,
20160,955,1,Medium,
20160,465,1,Medium,
20160,79,1,Medium,
20160,75,1,Medium,
20160,382,1,Medium,
20160,1153,1,Medium,
20160,1150,1,Medium,
20160,1168,1,Medium,
20160,1315,1,Medium,
20160,388,1,Medium,
20160,1302,1,Medium,
20160,891,1,Medium,
20160,1204,1,Medium,
20160,1201,1,Medium,
20160,885,1,Medium,
20160,1212,1,Medium,
20160,1210,1,Medium,
20160,1506,1,Medium,
20160,1422,1,Medium,
20160,1382,1,Medium,
20160,1511,1,Medium,
20160,1550,1,Medium,
20160,1598,1,Medium,
20160,85,1,Medium,
20160,91,1,Medium,
20160,123,1,Medium,
20160,557,1,Medium,
20160,529,1,Medium,
20160,538,1,Medium,
20160,544,1,Medium,
20160,119,1,Medium,
20160,122,1,Medium,
20160,549,1,Medium,
20160,566,1,Medium,
20160,574,1,Medium,
20160,132,1,Medium,
20160,584,1,Medium,
20160,588,1,Medium,
20160,411,1,Medium,
20160,167,1,Medium,
20160,168,1,Medium,
20160,609,1,Medium,
20160,606,1,Medium,
20160,614,1,Medium,
20160,635,1,Medium,
20160,179,1,Medium,
20160,193,1,Medium,
20160,192,1,Medium,
20160,651,1,Medium,
20160,21,1,Medium,
20160,419,1,Medium,
20160,929,1,Medium,
20160,423,1,Medium,
20160,207,1,Medium,
20160,669,1,Medium,
20160,200,1,Medium,
20160,1034,1,Medium,
20160,203,1,Medium,
20160,676,1,Medium,
20160,681,1,Medium,
20160,221,1,Medium,
20160,216,1,Medium,
20160,686,1,Medium,
20160,212,1,Medium,
20160,239,1,Medium,
20160,234,1,Medium,
20160,696,1,Medium,
20160,725,1,Medium,
20160,746,1,Medium,
20160,735,1,Medium,
20160,739,1,Medium,
20160,738,1,Medium,
20160,269,1,Medium,
20160,748,1,Medium,
20160,280,1,Medium,
20160,281,1,Medium,
20160,648,1,Medium,
20160,427,1,Medium,
20160,428,1,Medium,
20160,45,1,Medium,
20160,756,1,Medium,
20160,759,1,Medium,
20160,1075,1,Medium,
20160,271,1,Medium,
20161,34,1,Medium,
20161,910,1,Medium,
20161,3,1,Medium,
20161,923,1,Medium,
20161,929,1,Medium,
20161,35,1,Medium,
20161,1049,1,Medium,
20161,45,1,Medium,
20161,933,1,Medium,
20161,437,1,Medium,
20161,64,1,Medium,
20161,950,1,Medium,
20161,75,1,Medium,
20161,74,1,Medium,
20161,66,1,Medium,
20161,70,1,Medium,
20161,68,1,Medium,
20161,79,1,Medium,
20161,488,1,Medium,
20161,507,1,Medium,
20161,963,1,Medium,
20161,1003,1,Medium,
20161,979,1,Medium,
20161,972,1,Medium,
20161,119,1,Medium,
20161,538,1,Medium,
20161,123,1,Medium,
20161,122,1,Medium,
20161,561,1,Medium,
20161,1018,1,Medium,
20161,156,1,Medium,
20161,607,1,Medium,
20161,167,1,Medium,
20161,608,1,Medium,
20161,629,1,Medium,
20161,657,1,Medium,
20161,192,1,Medium,
20161,201,1,Medium,
20161,200,1,Medium,
20161,680,1,Medium,
20161,227,1,Medium,
20161,209,1,Medium,
20161,710,1,Medium,
20161,234,1,Medium,
20161,696,1,Medium,
20161,709,1,Medium,
20161,1120,1,Medium,
20161,1054,1,Medium,
20161,741,1,Medium,
20161,738,1,Medium,
20161,271,1,Medium,
20161,275,1,Medium,
20161,289,1,Medium,
20161,280,1,Medium,
20161,1072,1,Medium,
20161,288,1,Medium,
20161,287,1,Medium,
20161,284,1,Medium,
20161,823,1,Medium,
20161,784,1,Medium,
20161,302,1,Medium,
20161,316,1,Medium,
20161,314,1,Medium,
20161,315,1,Medium,
20161,795,1,Medium,
20161,346,1,Medium,
20161,340,1,Medium,
20161,1138,1,Medium,
20161,375,1,Medium,
20161,739,1,Medium,
20161,1141,1,Medium,
20161,1176,1,Medium,
20161,1168,1,Medium,
20161,878,1,Medium,
20161,1201,1,Medium,
20161,883,1,Medium,
20161,887,1,Medium,
20161,882,1,Medium,
20161,1204,1,Medium,
20161,1282,1,Medium,
20161,891,1,Medium,
20161,1598,1,Medium,
20161,1346,1,Medium,
20161,1414,1,Medium,
20162,1478,1,Medium,
20162,1283,1,Medium,
20162,436,1,Medium,
20162,45,1,Medium,
20162,46,1,Medium,
20162,52,1,Medium,
20162,59,1,Medium,
20162,516,1,Medium,
20162,64,1,Medium,
20162,452,1,Medium,
20162,708,1,Medium,
20162,629,1,Medium,
20162,98,1,Medium,
20162,100,1,Medium,
20162,512,1,Medium,
20162,102,1,Medium,
20162,101,1,Medium,
20162,496,1,Medium,
20162,964,1,Medium,
20162,511,1,Medium,
20162,967,1,Medium,
20162,703,1,Medium,
20162,1018,1,Medium,
20162,519,1,Medium,
20162,521,1,Medium,
20162,109,1,Medium,
20162,113,1,Medium,
20162,111,1,Medium,
20162,119,1,Medium,
20162,986,1,Medium,
20162,990,1,Medium,
20162,137,1,Medium,
20162,569,1,Medium,
20162,997,1,Medium,
20162,572,1,Medium,
20162,571,1,Medium,
20162,1001,1,Medium,
20162,163,1,Medium,
20162,608,1,Medium,
20162,192,1,Medium,
20162,195,1,Medium,
20162,1034,1,Medium,
20162,197,1,Medium,
20162,675,1,Medium,
20162,224,1,Medium,
20162,681,1,Medium,
20162,1550,1,Medium,
20162,741,1,Medium,
20162,739,1,Medium,
20162,245,1,Medium,
20162,736,1,Medium,
20162,269,1,Medium,
20162,275,1,Medium,
20162,1514,1,Medium,
20162,289,1,Medium,
20162,1494,1,Medium,
20162,1506,1,Medium,
20162,746,1,Medium,
20162,747,1,Medium,
20162,1503,1,Medium,
20162,755,1,Medium,
20162,271,1,Medium,
20162,284,1,Medium,
20162,759,1,Medium,
20162,1076,1,Medium,
20162,302,1,Medium,
20162,771,1,Medium,
20162,776,1,Medium,
20162,779,1,Medium,
20162,781,1,Medium,
20162,796,1,Medium,
20162,794,1,Medium,
20162,326,1,Medium,
20162,332,1,Medium,
20162,334,1,Medium,
20162,804,1,Medium,
20162,341,1,Medium,
20162,343,1,Medium,
20162,342,1,Medium,
20162,819,1,Medium,
20162,355,1,Medium,
20162,825,1,Medium,
20162,1120,1,Medium,
20162,840,1,Medium,
20162,356,1,Medium,
20162,839,1,Medium,
20162,1124,1,Medium,
20162,280,1,Medium,
20162,377,1,Medium,
20162,1062,1,Medium,
20162,868,1,Medium,
20162,384,1,Medium,
20162,1164,1,Medium,
20162,908,1,Medium,
20162,87,1,Medium,
20162,10,1,Medium,
20162,914,1,Medium,
20162,405,1,Medium,
20162,16,1,Medium,
20162,387,1,Medium,
20162,1138,1,Medium,
20162,388,1,Medium,
20162,1204,1,Medium,
20162,1277,1,Medium,
20162,1260,1,Medium,
20162,410,1,Medium,
20162,425,1,Medium,
20162,927,1,Medium,
20162,929,1,Medium,
20162,69,1,Medium,
20162,461,1,Medium,
20162,68,1,Medium,
20162,477,1,Medium,
20163,108,1,Medium,
20163,314,1,Medium,
20163,319,1,Medium,
20163,336,1,Medium,
20163,327,1,Medium,
20163,337,1,Medium,
20163,348,1,Medium,
20163,824,1,Medium,
20163,812,1,Medium,
20163,1111,1,Medium,
20163,817,1,Medium,
20163,828,1,Medium,
20163,1128,1,Medium,
20163,355,1,Medium,
20163,1125,1,Medium,
20163,1123,1,Medium,
20163,840,1,Medium,
20163,854,1,Medium,
20163,114,1,Medium,
20163,111,1,Medium,
20163,11,1,Medium,
20163,923,1,Medium,
20163,405,1,Medium,
20163,406,1,Medium,
20163,415,1,Medium,
20163,929,1,Medium,
20163,419,1,Medium,
20163,517,1,Medium,
20163,81,1,Medium,
20163,931,1,Medium,
20163,435,1,Medium,
20163,45,1,Medium,
20163,52,1,Medium,
20163,444,1,Medium,
20163,446,1,Medium,
20163,64,1,Medium,
20163,945,1,Medium,
20163,948,1,Medium,
20163,68,1,Medium,
20163,477,1,Medium,
20163,89,1,Medium,
20163,87,1,Medium,
20163,88,1,Medium,
20163,96,1,Medium,
20163,502,1,Medium,
20163,500,1,Medium,
20163,511,1,Medium,
20163,966,1,Medium,
20163,515,1,Medium,
20163,514,1,Medium,
20163,123,1,Medium,
20163,989,1,Medium,
20163,562,1,Medium,
20163,130,1,Medium,
20163,566,1,Medium,
20163,564,1,Medium,
20163,150,1,Medium,
20163,163,1,Medium,
20163,608,1,Medium,
20163,606,1,Medium,
20163,619,1,Medium,
20163,182,1,Medium,
20163,650,1,Medium,
20163,675,1,Medium,
20163,1025,1,Medium,
20163,200,1,Medium,
20163,197,1,Medium,
20163,196,1,Medium,
20163,680,1,Medium,
20163,206,1,Medium,
20163,712,1,Medium,
20163,223,1,Medium,
20163,216,1,Medium,
20163,686,1,Medium,
20163,708,1,Medium,
20163,697,1,Medium,
20163,714,1,Medium,
20163,718,1,Medium,
20163,269,1,Medium,
20163,1064,1,Medium,
20163,748,1,Medium,
20163,110,1,Medium,
20163,1078,1,Medium,
20163,877,1,Medium,
20163,388,1,Medium,
20163,387,1,Medium,
20163,1313,1,Medium,
20163,1204,1,Medium,
20163,1430,1,Medium,
20163,1550,1,Medium,
20163,902,1,Medium,
20163,1538,1,Medium,
20163,1515,1,Medium,
20163,1509,1,Medium,
20163,1512,1,Medium,
20164,1515,1,Medium,
20164,854,1,Medium,
20164,415,1,Medium,
20164,75,1,Medium,
20164,68,1,Medium,
20164,923,1,Medium,
20164,406,1,Medium,
20164,405,1,Medium,
20164,11,1,Medium,
20164,408,1,Medium,
20164,929,1,Medium,
20164,418,1,Medium,
20164,419,1,Medium,
20164,931,1,Medium,
20164,314,1,Medium,
20164,337,1,Medium,
20164,319,1,Medium,
20164,437,1,Medium,
20164,435,1,Medium,
20164,45,1,Medium,
20164,444,1,Medium,
20164,53,1,Medium,
20164,52,1,Medium,
20164,446,1,Medium,
20164,945,1,Medium,
20164,91,1,Medium,
20164,459,1,Medium,
20164,81,1,Medium,
20164,336,1,Medium,
20164,477,1,Medium,
20164,327,1,Medium,
20164,89,1,Medium,
20164,88,1,Medium,
20164,87,1,Medium,
20164,110,1,Medium,
20164,812,1,Medium,
20164,828,1,Medium,
20164,348,1,Medium,
20164,817,1,Medium,
20164,1111,1,Medium,
20164,1123,1,Medium,
20164,355,1,Medium,
20164,1128,1,Medium,
20164,1125,1,Medium,
20164,840,1,Medium,
20164,108,1,Medium,
20164,500,1,Medium,
20164,96,1,Medium,
20164,511,1,Medium,
20164,502,1,Medium,
20164,515,1,Medium,
20164,517,1,Medium,
20164,1509,1,Medium,
20164,1430,1,Medium,
20164,114,1,Medium,
20164,902,1,Medium,
20164,891,1,Medium,
20164,387,1,Medium,
20164,1313,1,Medium,
20164,877,1,Medium,
20164,516,1,Medium,
20164,388,1,Medium,
20164,1204,1,Medium,
20164,1538,1,Medium,
20164,1512,1,Medium,
20164,1550,1,Medium,
20164,118,1,Medium,
20164,123,1,Medium,
20164,150,1,Medium,
20164,566,1,Medium,
20164,989,1,Medium,
20164,564,1,Medium,
20164,130,1,Medium,
20164,590,1,Medium,
20164,163,1,Medium,
20164,686,1,Medium,
20164,608,1,Medium,
20164,606,1,Medium,
20164,619,1,Medium,
20164,614,1,Medium,
20164,712,1,Medium,
20164,650,1,Medium,
20164,1025,1,Medium,
20164,197,1,Medium,
20164,196,1,Medium,
20164,708,1,Medium,
20164,1029,1,Medium,
20164,675,1,Medium,
20164,1033,1,Medium,
20164,200,1,Medium,
20164,714,1,Medium,
20164,206,1,Medium,
20164,824,1,Medium,
20164,680,1,Medium,
20164,679,1,Medium,
20164,215,1,Medium,
20164,718,1,Medium,
20164,748,1,Medium,
20164,278,1,Medium,
20164,1064,1,Medium,
20164,1078,1,Medium,
20164,765,1,Medium,
20164,223,1,Medium,
20164,781,1,Medium,
20164,216,1,Medium,
20165,1003,1,Medium,
20165,1001,1,Medium,
20165,561,1,Medium,
20165,626,1,Medium,
20165,1025,1,Medium,
20165,654,1,Medium,
20165,655,1,Medium,
20165,1028,1,Medium,
20165,200,1,Medium,
20165,1035,1,Medium,
20165,724,1,Medium,
20165,718,1,Medium,
20165,706,1,Medium,
20165,696,1,Medium,
20165,246,1,Medium,
20165,271,1,Medium,
20165,266,1,Medium,
20165,274,1,Medium,
20165,301,1,Medium,
20165,1073,1,Medium,
20165,287,1,Medium,
20165,768,1,Medium,
20165,912,1,Medium,
20165,318,1,Medium,
20165,410,1,Medium,
20165,929,1,Medium,
20165,425,1,Medium,
20165,34,1,Medium,
20165,40,1,Medium,
20165,54,1,Medium,
20165,794,1,Medium,
20165,797,1,Medium,
20165,838,1,Medium,
20165,1110,1,Medium,
20165,815,1,Medium,
20165,356,1,Medium,
20165,846,1,Medium,
20165,860,1,Medium,
20165,381,1,Medium,
20165,877,1,Medium,
20165,1258,1,Medium,
20165,1215,1,Medium,
20165,1417,1,Medium,
20165,1506,1,Medium,
20165,555,1,Medium,
20165,71,1,Medium,
20165,986,1,Medium,
20165,536,1,Medium,
20165,516,1,Medium,
20165,511,1,Medium,
20165,967,1,Medium,
20165,517,1,Medium,
20165,979,1,Medium,
20165,1054,1,Medium,
20166,47,1,Medium,
20166,935,1,Medium,
20166,443,1,Medium,
20166,937,1,Medium,
20166,75,1,Medium,
20166,945,1,Medium,
20166,73,1,Medium,
20166,456,1,Medium,
20166,461,1,Medium,
20166,470,1,Medium,
20166,68,1,Medium,
20166,956,1,Medium,
20166,488,1,Medium,
20166,89,1,Medium,
20166,965,1,Medium,
20166,710,1,Medium,
20166,85,1,Medium,
20166,502,1,Medium,
20166,494,1,Medium,
20166,515,1,Medium,
20166,505,1,Medium,
20166,511,1,Medium,
20166,524,1,Medium,
20166,521,1,Medium,
20166,114,1,Medium,
20166,527,1,Medium,
20166,982,1,Medium,
20166,980,1,Medium,
20166,561,1,Medium,
20166,145,1,Medium,
20166,572,1,Medium,
20166,127,1,Medium,
20166,582,1,Medium,
20166,584,1,Medium,
20166,595,1,Medium,
20166,599,1,Medium,
20166,603,1,Medium,
20166,608,1,Medium,
20166,201,1,Medium,
20166,196,1,Medium,
20166,639,1,Medium,
20166,182,1,Medium,
20166,192,1,Medium,
20166,193,1,Medium,
20166,689,1,Medium,
20166,223,1,Medium,
20166,216,1,Medium,
20166,703,1,Medium,
20166,1044,1,Medium,
20166,718,1,Medium,
20166,1051,1,Medium,
20166,253,1,Medium,
20166,741,1,Medium,
20166,1062,1,Medium,
20166,275,1,Medium,
20166,278,1,Medium,
20166,1076,1,Medium,
20166,1072,1,Medium,
20166,287,1,Medium,
20166,755,1,Medium,
20166,621,1,Medium,
20166,563,1,Medium,
20166,337,1,Medium,
20166,907,1,Medium,
20166,394,1,Medium,
20166,405,1,Medium,
20166,5,1,Medium,
20166,10,1,Medium,
20166,399,1,Medium,
20166,911,1,Medium,
20166,13,1,Medium,
20166,19,1,Medium,
20166,411,1,Medium,
20166,923,1,Medium,
20166,418,1,Medium,
20166,419,1,Medium,
20166,765,1,Medium,
20166,304,1,Medium,
20166,1084,1,Medium,
20166,332,1,Medium,
20166,793,1,Medium,
20166,317,1,Medium,
20166,788,1,Medium,
20166,330,1,Medium,
20166,329,1,Medium,
20166,797,1,Medium,
20166,801,1,Medium,
20166,334,1,Medium,
20166,1509,1,Medium,
20166,852,1,Medium,
20166,815,1,Medium,
20166,828,1,Medium,
20166,371,1,Medium,
20166,1186,1,Medium,
20166,1136,1,Medium,
20166,858,1,Medium,
20166,1173,1,Medium,
20166,1430,1,Medium,
20166,885,1,Medium,
20166,1313,1,Medium,
20166,1305,1,Medium,
20166,862,1,Medium,
20166,1511,1,Medium,
20166,1644,1,Medium,
20166,1631,1,Medium,
20166,435,1,Medium,
20166,45,1,Medium,
20166,321,1,Medium,
20166,769,1,Medium,
20167,1503,1,Medium,
20167,1422,1,Medium,
20167,1143,1,Medium,
20167,1186,1,Medium,
20167,1164,1,Medium,
20167,1390,1,Medium,
20167,879,1,Medium,
20167,1382,1,Medium,
20167,1306,1,Medium,
20167,1201,1,Medium,
20167,897,1,Medium,
20167,902,1,Medium,
20167,1511,1,Medium,
20167,329,1,Medium,
20167,321,1,Medium,
20167,414,1,Medium,
20167,909,1,Medium,
20167,708,1,Medium,
20167,4,1,Medium,
20167,13,1,Medium,
20167,923,1,Medium,
20167,417,1,Medium,
20167,926,1,Medium,
20167,924,1,Medium,
20167,27,1,Medium,
20167,655,1,Medium,
20167,37,1,Medium,
20167,912,1,Medium,
20167,52,1,Medium,
20167,60,1,Medium,
20167,937,1,Medium,
20167,62,1,Medium,
20167,950,1,Medium,
20167,943,1,Medium,
20167,65,1,Medium,
20167,575,1,Medium,
20167,954,1,Medium,
20167,87,1,Medium,
20167,85,1,Medium,
20167,477,1,Medium,
20167,988,1,Medium,
20167,152,1,Medium,
20167,527,1,Medium,
20167,558,1,Medium,
20167,496,1,Medium,
20167,515,1,Medium,
20167,986,1,Medium,
20167,121,1,Medium,
20167,561,1,Medium,
20167,138,1,Medium,
20167,147,1,Medium,
20167,142,1,Medium,
20167,1001,1,Medium,
20167,598,1,Medium,
20167,596,1,Medium,
20167,603,1,Medium,
20167,168,1,Medium,
20167,608,1,Medium,
20167,613,1,Medium,
20167,638,1,Medium,
20167,652,1,Medium,
20167,192,1,Medium,
20167,651,1,Medium,
20167,659,1,Medium,
20167,1034,1,Medium,
20167,702,1,Medium,
20167,209,1,Medium,
20167,231,1,Medium,
20167,239,1,Medium,
20167,709,1,Medium,
20167,718,1,Medium,
20167,733,1,Medium,
20167,1070,1,Medium,
20167,275,1,Medium,
20167,736,1,Medium,
20167,739,1,Medium,
20167,269,1,Medium,
20167,265,1,Medium,
20167,274,1,Medium,
20167,1066,1,Medium,
20167,750,1,Medium,
20167,294,1,Medium,
20167,304,1,Medium,
20167,380,1,Medium,
20167,794,1,Medium,
20167,780,1,Medium,
20167,786,1,Medium,
20167,1085,1,Medium,
20167,781,1,Medium,
20167,323,1,Medium,
20167,320,1,Medium,
20167,1098,1,Medium,
20167,1105,1,Medium,
20167,795,1,Medium,
20167,800,1,Medium,
20167,815,1,Medium,
20167,825,1,Medium,
20167,356,1,Medium,
20167,353,1,Medium,
20167,351,1,Medium,
20167,852,1,Medium,
20167,769,1,Medium,
20168,392,1,Medium,
20168,908,1,Medium,
20168,415,1,Medium,
20168,939,1,Medium,
20168,64,1,Medium,
20168,70,1,Medium,
20168,66,1,Medium,
20168,78,1,Medium,
20168,476,1,Medium,
20168,87,1,Medium,
20168,500,1,Medium,
20168,574,1,Medium,
20168,109,1,Medium,
20168,527,1,Medium,
20168,111,1,Medium,
20168,549,1,Medium,
20168,1000,1,Medium,
20168,1003,1,Medium,
20168,621,1,Medium,
20168,608,1,Medium,
20168,275,1,Medium,
20168,278,1,Medium,
20168,280,1,Medium,
20168,771,1,Medium,
20168,304,1,Medium,
20168,301,1,Medium,
20168,769,1,Medium,
20168,318,1,Medium,
20168,313,1,Medium,
